Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Peru,PER,"Population, total",SP.POP.TOTL,10.061515,10.350242,10.650667,10.96154,11.281015,11.607681,11.941325,12.282082,12.629329,12.982449,13.341069,13.704335,14.072476,14.447648,14.832841,15.229947,15.639901,16.061323,16.491083,16.924753,17.35912,17.792549,18.22573,18.660439,19.099584,19.544956,19.996253,20.45171,20.909895,21.368859,21.826658,22.283128,22.737056,23.184228,23.619356,24.03876,24.441074,24.827406,25.199748,25.561299,25.914879,26.261363,26.601467,26.937738,27.273194,27.61041,27.949944,28.292724,28.64198,29.001507,29.373646,29.759989,30.158966,30.565716,30.973354,31.376671,31.773839,32.165485
Philippines,PHL,"Population, total",SP.POP.TOTL,26.273025,27.164617,28.081231,29.016771,29.962876,30.913933,31.867563,32.826599,33.797042,34.787588,35.804729,36.851055,37.9254,39.026082,40.149961,41.295124,42.461193,43.650333,44.866273,46.113995,47.396968,48.715592,50.068493,51.455033,52.873974,54.323648,55.804072,57.313311,58.845205,60.391867,61.947348,63.508459,65.075486,66.650247,68.23623,69.835715,71.446107,73.064764,74.693695,76.335812,77.991569,79.665315,81.35206,83.031954,84.678493,86.274237,87.809419,89.29349,90.751864,92.220879,93.726624,95.27794,96.866642,98.481032,100.102249,101.716359,103.320222,104.91809
Palau,PLW,"Population, total",SP.POP.TOTL,0.009642,0.0099,0.010151,0.010378,0.010593,0.010782,0.010946,0.01108,0.011205,0.011331,0.01148,0.011654,0.011852,0.012046,0.012197,0.012278,0.012285,0.012225,0.012153,0.012124,0.012194,0.012387,0.012663,0.013012,0.013372,0.013696,0.013985,0.01424,0.01449,0.014757,0.015088,0.015474,0.015894,0.016342,0.016806,0.017253,0.017691,0.018123,0.018524,0.018879,0.019175,0.019404,0.019574,0.0197,0.019804,0.019906,0.020012,0.020116,0.020228,0.020342,0.02047,0.020599,0.020758,0.02092,0.021094,0.021288,0.021503,0.021729
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,2.010677,2.051947,2.094687,2.139303,2.18634,2.236206,2.289109,2.344977,2.403595,2.464548,2.527586,2.592628,2.659851,2.72958,2.802243,2.878156,2.957339,3.03966,3.125034,3.21336,3.304473,3.398469,3.495199,3.594004,3.694041,3.79472,3.895852,3.997702,4.100729,4.205654,4.313059,4.423007,4.53552,4.651169,4.770606,4.894276,5.022437,5.15491,5.291178,5.430479,5.572222,5.716152,5.862316,6.010724,6.161517,6.314709,6.470272,6.627922,6.787187,6.947447,7.108239,7.269348,7.430836,7.592865,7.755785,7.919825,8.084991,8.251162
Poland,POL,"Population, total",SP.POP.TOTL,29.63745,29.964,30.3085,30.712,31.13945,31.44495,31.681,31.987155,32.294655,32.5483,32.6643,32.7835,33.05565,33.3572,33.678899,34.015199,34.3563,34.68905,34.9656,35.247217,35.57415,35.898587,36.230481,36.571808,36.904134,37.201885,37.456119,37.668045,37.824487,37.961529,38.110782,38.246193,38.363667,38.461408,38.542652,38.594998,38.62437,38.64966,38.663481,38.660271,38.258629,38.248076,38.230364,38.20457,38.182222,38.165445,38.141267,38.12056,38.125759,38.151603,38.042794,38.063255,38.063164,38.040196,38.011735,37.986412,37.970087,37.975841
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,188.636191,192.957526,197.466057,202.169074,207.073952,212.187233,217.522775,223.086567,228.868113,234.850584,241.027706,247.376381,253.91473,260.725221,267.918888,275.565267,283.715621,292.321446,301.23068,310.230861,319.1749,328.020973,336.834728,345.711225,354.794146,364.199513,373.93049,383.984828,394.465713,405.497636,417.158756,429.531376,442.573477,456.086696,469.79079,483.49598,497.126039,510.777895,524.647448,539.018066,554.097477,569.9597,586.55319,603.809871,621.611464,639.876871,658.586521,677.788806,697.549138,717.959651,739.08226,760.942116,783.505835,806.705375,830.442736,854.646007,879.292453,904.399841
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,2.358,2.399722,2.450322,2.50453,2.554066,2.594,2.624995,2.645674,2.662064,2.68415,2.718,2.76219,2.817256,2.878786,2.939299,2.994,3.043854,3.08869,3.129421,3.168088,3.206,3.242552,3.277453,3.311138,3.34419,3.377,3.409554,3.44185,3.473898,3.50565,3.537,3.56211,3.585176,3.615497,3.649237,3.683103,3.724655,3.75943,3.781101,3.800081,3.810605,3.818774,3.823701,3.826095,3.826878,3.821362,3.805214,3.782995,3.760866,3.74041,3.721525,3.678732,3.634488,3.593077,3.534874,3.473177,3.40652,3.337177
"Korea, Dem. People’s Rep.",PRK,"Population, total",SP.POP.TOTL,11.424176,11.665595,11.871712,12.065468,12.282419,12.547525,12.864954,13.222694,13.609982,14.010339,14.4104,14.809521,15.207771,15.593351,15.952078,16.27474,16.554746,16.796578,17.015983,17.235666,17.47214,17.73123,18.008564,18.298214,18.590138,18.877238,19.156795,19.431986,19.708323,19.993755,20.293054,20.60915,20.937404,21.265834,21.577982,21.862299,22.113548,22.335638,22.537336,22.731985,22.929075,23.13181,23.336681,23.53854,23.729498,23.904167,24.061097,24.203289,24.335146,24.463021,24.591599,24.722298,24.854034,24.985976,25.116363,25.243917,25.36862,25.490965
Portugal,PRT,"Population, total",SP.POP.TOTL,8.857716,8.929316,8.993985,9.030355,9.035365,8.998595,8.93099,8.87452,8.83665,8.757705,8.680431,8.643756,8.63043,8.6331,8.754365,9.09347,9.35581,9.455675,9.55825,9.661265,9.766312,9.851362,9.911771,9.957865,9.996232,10.023613,10.032734,10.030031,10.01961,10.005,9.983218,9.960235,9.952494,9.964675,9.991525,10.026176,10.063945,10.108977,10.160196,10.217828,10.289898,10.362722,10.419631,10.458821,10.483861,10.50333,10.522288,10.542964,10.558177,10.568247,10.5731,10.55756,10.514844,10.457295,10.401062,10.358076,10.325452,10.293718
Paraguay,PRY,"Population, total",SP.POP.TOTL,1.902875,1.953328,2.005337,2.058915,2.114095,2.170859,2.229376,2.289582,2.350901,2.412566,2.474106,2.535359,2.596739,2.659088,2.723523,2.790962,2.861581,2.935375,3.012829,3.094482,3.18063,3.271456,3.366719,3.465793,3.567752,3.671826,3.777763,3.885436,3.994331,4.103911,4.213742,4.32341,4.432736,4.541902,4.651225,4.76085,4.870694,4.980344,5.08931,5.196937,5.3027,5.406624,5.508611,5.60795,5.70374,5.795494,5.882796,5.966159,6.047117,6.127837,6.209877,6.293783,6.379219,6.46574,6.552584,6.639119,6.725308,6.811297
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,0.865809,0.894214,0.924221,0.955101,0.985873,1.015765,1.044547,1.072398,1.099416,1.12587,1.152036,1.17789,1.203419,1.228877,1.254518,1.280559,1.306931,1.333618,1.361131,1.390032,1.420671,1.453516,1.488183,1.523011,1.555765,1.585014,1.609916,1.63116,1.650645,1.671076,1.694408,1.721262,1.750902,1.782065,1.812877,1.841944,1.869026,1.894564,1.918741,1.941848,1.964216,1.985712,2.006448,2.027212,2.049025,2.072665,2.098492,2.126235,2.155339,2.184837,2.214096,2.242763,2.271298,2.300045,2.329458,2.358955,2.388875,2.419188
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,754.705296,765.517069,774.970556,784.274508,793.405703,802.234753,810.477286,818.162391,824.881275,833.30728,840.843453,848.964693,857.032016,864.105636,872.196067,879.650582,885.529196,891.585019,897.682739,904.034683,910.110515,916.187214,921.702426,926.7849,931.567479,936.391539,941.637615,946.964644,952.508537,958.458726,964.601905,970.905787,977.731114,984.287544,989.994337,995.414348,1000.643919,1005.863664,1010.698895,1015.607144,1020.591853,1025.668441,1030.742327,1035.918962,1041.30314,1046.61082,1052.236684,1058.17451,1064.603304,1070.10759,1075.131208,1078.06418,1082.727404,1087.610209,1092.678876,1097.735849,1102.778565,1107.374909
French Polynesia,PYF,"Population, total",SP.POP.TOTL,0.078076,0.080703,0.083651,0.086837,0.090132,0.093438,0.096732,0.100029,0.103386,0.106857,0.110495,0.114313,0.118279,0.122356,0.126486,0.130619,0.134748,0.138864,0.143032,0.147296,0.151708,0.156243,0.160888,0.165613,0.170396,0.175204,0.180075,0.18495,0.189738,0.194252,0.198375,0.202016,0.205266,0.208345,0.211579,0.215196,0.219283,0.223731,0.228376,0.232952,0.237258,0.241273,0.245006,0.248499,0.251775,0.254886,0.257832,0.260594,0.263179,0.265581,0.26782,0.269843,0.271703,0.273528,0.275484,0.27769,0.280208,0.283007
Qatar,QAT,"Population, total",SP.POP.TOTL,0.047384,0.051421,0.056263,0.061717,0.067567,0.073633,0.079844,0.086295,0.093201,0.100874,0.109514,0.119424,0.130534,0.142241,0.153704,0.164413,0.173836,0.182443,0.192093,0.205313,0.223775,0.248144,0.277396,0.309479,0.341455,0.371081,0.397932,0.422341,0.443794,0.46187,0.476445,0.487491,0.495517,0.501566,0.507095,0.513455,0.522304,0.534608,0.55043,0.569447,0.592267,0.616886,0.645659,0.688586,0.758855,0.864863,1.010382,1.189633,1.389342,1.59078,1.779676,1.952054,2.109568,2.250473,2.374419,2.481539,2.569804,2.639211
Romania,ROU,"Population, total",SP.POP.TOTL,18.406905,18.55525,18.67655,18.79785,18.919126,19.031576,19.21545,19.534242,19.799831,20.009141,20.250398,20.461567,20.657957,20.835681,21.029429,21.293583,21.551634,21.756096,21.951464,22.090488,22.242653,22.415169,22.515389,22.58879,22.65594,22.755427,22.859269,22.94943,23.057662,23.161458,23.201835,23.001155,22.794284,22.76328,22.730211,22.68427,22.619004,22.553978,22.507344,22.47204,22.442971,22.13197,21.730496,21.574326,21.451748,21.319685,21.19376,20.882982,20.537875,20.367487,20.246871,20.147528,20.058035,19.983693,19.908979,19.815481,19.702332,19.586539
Russian Federation,RUS,"Population, total",SP.POP.TOTL,119.897,121.236,122.591,123.96,125.345,126.745,127.468,128.196,128.928,129.664,130.404,131.155,131.909,132.669,133.432,134.2,135.147,136.1,137.06,138.027,139.01,139.941,140.823,141.668,142.745,143.858,144.894,145.908,146.857,147.721,148.292,148.624,148.689,148.52,148.336,148.375726,148.160042,147.915307,147.670692,147.214392,146.596557,145.976083,145.306046,144.648257,144.067054,143.518523,143.049528,142.805088,142.74235,142.785342,142.849449,142.960868,143.201676,143.506911,143.819666,144.09687,144.342396,144.495044
Rwanda,RWA,"Population, total",SP.POP.TOTL,2.933428,2.996096,3.050604,3.102972,3.161724,3.232934,3.319082,3.418317,3.527263,3.640591,3.754541,3.868337,3.9837,4.102321,4.226799,4.359092,4.499509,4.647615,4.803725,4.968074,5.140716,5.315032,5.489322,5.673614,5.881906,6.120107,6.407672,6.732131,7.030179,7.216028,7.235798,7.051759,6.701851,6.299909,6.005095,5.928078,6.115168,6.522382,7.059813,7.593239,8.025703,8.329406,8.536205,8.680346,8.818438,8.991735,9.20658,9.447402,9.708169,9.977446,10.246842,10.516071,10.788853,11.065151,11.345357,11.629553,11.917508,12.208407
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,4.086539,4.218879,4.362864,4.516659,4.677404,4.843635,5.015204,5.194846,5.387486,5.599628,5.836389,6.100994,6.393894,6.714095,7.059334,7.428703,7.818613,8.231604,8.67984,9.179621,9.740599,10.366661,11.04808,11.763837,12.484967,13.189115,13.869012,14.52566,15.155223,15.755944,16.326815,16.867829,17.378833,17.85975,18.31109,18.735841,19.131578,19.505576,19.882458,20.294406,20.764312,21.303592,21.906308,22.556425,23.22889,23.905654,24.578301,25.252569,25.94077,26.661492,27.425676,28.23802,29.086357,29.944476,30.776722,31.557144,32.275687,32.938213
Sudan,SDN,"Population, total",SP.POP.TOTL,7.544491,7.769482,8.004121,8.248812,8.503994,8.770097,9.047798,9.337657,9.63984,9.95441,10.2817,10.621472,10.974622,11.343926,11.732958,12.144135,12.578407,13.034625,13.510421,14.002303,14.507468,15.02727,15.562194,16.10773,16.658054,17.210187,17.757169,18.302587,18.866319,19.475609,20.14759,20.893625,21.701476,22.535937,23.347885,24.102986,24.78619,25.410451,26.003542,26.607042,27.250535,27.945005,28.679565,29.435944,30.186341,30.911914,31.607064,32.282526,32.955496,33.650619,34.385963,35.167314,35.990192,36.849918,37.737913,38.647803,39.578828,40.53333
Senegal,SEN,"Population, total",SP.POP.TOTL,3.206749,3.295293,3.386863,3.481745,3.580312,3.682876,3.789211,3.899237,4.013539,4.132844,4.257505,4.388458,4.525114,4.664444,4.802348,4.936209,5.064674,5.189539,5.315265,5.44811,5.592646,5.750338,5.920059,6.100495,6.289327,6.484738,6.686159,6.893896,7.107976,7.3286,7.555617,7.789653,8.029725,8.27217,8.512173,8.746606,8.974077,9.196528,9.418393,9.645957,9.884052,10.134497,10.396861,10.67099,10.955944,11.251266,11.556763,11.873557,12.203957,12.550917,12.916229,13.30091,13.703513,14.12032,14.546111,14.976994,15.411614,15.850567
Singapore,SGP,"Population, total",SP.POP.TOTL,1.6464,1.7024,1.7502,1.795,1.8416,1.8869,1.9344,1.9776,2.012,2.0425,2.0745,2.1129,2.1524,2.193,2.2298,2.2626,2.2933,2.3253,2.3536,2.3835,2.413945,2.532835,2.646466,2.681061,2.732221,2.735957,2.733373,2.774789,2.846108,2.930901,3.047132,3.135083,3.230698,3.313471,3.419048,3.524506,3.670704,3.796038,3.927213,3.958723,4.027887,4.138012,4.17595,4.114826,4.166664,4.265762,4.401365,4.588599,4.839396,4.987573,5.076732,5.183688,5.312437,5.399162,5.469724,5.535002,5.607283,5.612253
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,0.117866,0.121396,0.125064,0.128866,0.132782,0.136847,0.141026,0.145351,0.149921,0.154875,0.16029,0.166212,0.172598,0.179349,0.186332,0.193445,0.20064,0.207937,0.215347,0.222897,0.230607,0.238479,0.246493,0.254596,0.262709,0.270801,0.278838,0.286863,0.294964,0.303253,0.31184,0.320753,0.329953,0.339456,0.349225,0.359225,0.369469,0.379947,0.390643,0.401538,0.412609,0.423853,0.435262,0.446769,0.458324,0.469885,0.481422,0.49294,0.504477,0.516079,0.52779,0.539614,0.551531,0.563513,0.575504,0.587482,0.599419,0.611343
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2.29711,2.329204,2.363013,2.398414,2.435204,2.473294,2.512652,2.553529,2.596568,2.642608,2.692259,2.745779,2.803031,2.863739,2.927468,2.993876,3.062956,3.1348,3.209263,3.286179,3.365441,3.445277,3.525399,3.608751,3.699467,3.79955,3.912438,4.034668,4.152984,4.249468,4.312246,4.337239,4.331332,4.307299,4.283621,4.274819,4.28235,4.305455,4.353646,4.437803,4.564297,4.739147,4.957216,5.199549,5.439695,5.658379,5.848692,6.015417,6.165372,6.31026,6.45872,6.611692,6.766103,6.922079,7.079162,7.237025,7.39619,7.557212
El Salvador,SLV,"Population, total",SP.POP.TOTL,2.762899,2.84324,2.927857,3.015887,3.106186,3.197863,3.290411,3.383701,3.477742,3.572707,3.668595,3.765166,3.861931,3.958323,4.053713,4.147525,4.239675,4.329964,4.417516,4.501316,4.580704,4.655364,4.72572,4.792903,4.858532,4.92386,4.988943,5.053714,5.119035,5.185943,5.254984,5.326657,5.400331,5.474,5.544945,5.611115,5.671925,5.727755,5.778706,5.825187,5.867626,5.905962,5.940303,5.971535,6.000775,6.028961,6.056478,6.083475,6.110301,6.137276,6.164626,6.19256,6.221246,6.250777,6.281189,6.312478,6.344722,6.377853
San Marino,SMR,"Population, total",SP.POP.TOTL,0.015397,0.015789,0.016199,0.016621,0.017032,0.017441,0.017835,0.018229,0.018589,0.018895,0.019138,0.019303,0.019398,0.019466,0.019562,0.019735,0.01998,0.020296,0.02066,0.02103,0.021361,0.021666,0.021943,0.02221,0.022455,0.022708,0.022961,0.02321,0.023466,0.02374,0.024043,0.024386,0.024749,0.025141,0.025516,0.025877,0.026209,0.026508,0.026799,0.027096,0.027418,0.027762,0.028121,0.028494,0.028866,0.02924,0.029614,0.029977,0.030351,0.030723,0.03111,0.031504,0.031914,0.032303,0.032657,0.03296,0.033203,0.0334
Somalia,SOM,"Population, total",SP.POP.TOTL,2.755947,2.814096,2.87419,2.936443,3.001126,3.068437,3.143836,3.228495,3.313786,3.387632,3.444553,3.470324,3.475022,3.506008,3.627504,3.88032,4.289469,4.827362,5.41774,5.953615,6.359126,6.604872,6.716448,6.74022,6.747932,6.791716,6.887372,7.018109,7.165295,7.298417,7.397347,7.455936,7.488544,7.519811,7.583954,7.704894,7.892389,8.137475,8.422372,8.720231,9.011479,9.290823,9.564167,9.836397,10.116228,10.409925,10.718317,11.038596,11.369276,11.70799,12.053223,12.404725,12.763776,13.132349,13.513125,13.908129,14.317996,14.742523
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,228.544305,233.965691,239.603097,245.45809,251.530081,257.821109,264.337472,271.08936,278.087862,285.345634,292.875474,300.682328,308.77552,317.177235,325.914096,335.005587,344.461837,354.281373,364.45368,374.972295,385.82202,397.001521,408.51262,420.349183,432.508714,444.982815,457.769762,470.870472,484.288955,498.033585,512.107594,526.528575,541.294922,556.379645,571.754398,587.39432,603.309222,619.530637,636.103731,653.099453,670.568507,688.534793,707.016127,726.057836,745.705643,765.997649,786.951192,808.575133,830.8786,853.866359,877.538597,901.902485,926.951572,952.644123,978.926559,1005.75663,1033.118066,1061.011878
South Sudan,SSD,"Population, total",SP.POP.TOTL,2.955152,3.01111,3.069913,3.131557,3.196113,3.263638,3.334191,3.4078,3.484537,3.564465,3.647709,3.734418,3.824762,3.918922,4.017075,4.119438,4.224529,4.332287,4.445826,4.569423,4.705224,4.853927,5.011726,5.170558,5.319609,5.450424,5.565545,5.666078,5.741235,5.777498,5.768481,5.705378,5.599814,5.490915,5.431738,5.459519,5.591114,5.814006,6.099923,6.405864,6.700656,6.974442,7.237276,7.501642,7.787655,8.108877,8.468152,8.8568,9.263136,9.670667,10.067192,10.448857,10.818258,11.17749,11.530971,11.882136,12.23073,12.575714
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,228.586005,234.00858,239.647139,245.503266,251.576403,257.868609,264.386171,271.139271,278.138996,285.397999,292.929074,300.737023,308.831549,317.234127,325.972033,335.064879,344.522341,354.343159,364.51583,375.034981,385.885281,397.065556,408.577033,420.413518,432.573431,445.048059,457.835414,470.938971,484.35771,498.102752,512.177101,526.599014,541.365685,556.451898,571.828603,587.469624,603.385639,619.607956,636.182577,653.179863,670.649638,688.615995,707.09985,726.140617,745.788118,766.080507,787.035792,808.660166,830.965556,853.953657,877.628367,901.989926,927.039875,952.734072,979.017918,1005.850049,1033.212743,1061.107721
Small states,SST,"Population, total",SP.POP.TOTL,14.26044,14.538217,14.82127,15.107653,15.397706,15.688248,15.976545,16.263697,16.556001,16.85398,17.15959,17.476361,17.800127,18.127044,18.456078,18.789042,19.120333,19.45389,19.794779,20.157728,20.547258,20.963859,21.407906,21.865552,22.33126,22.806174,23.285884,23.770486,24.251665,24.726226,25.186921,25.642376,26.066187,26.471464,26.880995,27.284098,27.691618,28.107601,28.528151,28.976065,29.434279,29.887049,30.352305,30.838828,31.365918,31.947386,32.586895,33.278247,34.006389,34.73979,35.465245,36.171934,36.875022,37.572012,38.266156,38.960406,39.646847,40.324496
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,0.064253,0.064551,0.064432,0.064177,0.064212,0.064796,0.066063,0.067873,0.070046,0.072241,0.074253,0.075988,0.077537,0.079022,0.08067,0.082607,0.084885,0.087434,0.090089,0.092649,0.094949,0.09695,0.098706,0.100318,0.101915,0.103634,0.105474,0.107415,0.10947,0.111627,0.113893,0.116294,0.118816,0.121407,0.123973,0.126454,0.128821,0.131107,0.133418,0.135886,0.138606,0.141622,0.144889,0.148372,0.151969,0.15563,0.159328,0.163101,0.166913,0.170813,0.174776,0.1788,0.182889,0.187045,0.191266,0.195553,0.19991,0.204327
Suriname,SUR,"Population, total",SP.POP.TOTL,0.289966,0.298188,0.306328,0.314528,0.322997,0.331793,0.341133,0.350751,0.359733,0.366848,0.371273,0.372623,0.371324,0.368344,0.365099,0.362654,0.361364,0.361043,0.361457,0.362125,0.362777,0.363325,0.364032,0.3653,0.36766,0.37147,0.376867,0.383654,0.391391,0.399492,0.407472,0.415216,0.422763,0.430039,0.437037,0.443724,0.450036,0.455954,0.46156,0.467003,0.47239,0.47774,0.483044,0.488332,0.49363,0.498946,0.504307,0.509705,0.515148,0.520619,0.526103,0.531589,0.537077,0.54254,0.547928,0.553208,0.558368,0.563402
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,4.068095,4.191667,4.238188,4.282017,4.327341,4.370983,4.411666,4.449367,4.483915,4.518607,4.538223,4.557449,4.596622,4.641445,4.689623,4.739105,4.789507,4.840501,4.890125,4.938973,4.979815,5.016105,5.055099,5.091971,5.127097,5.161768,5.193838,5.22284,5.250596,5.275942,5.299187,5.303294,5.305016,5.325305,5.346331,5.361999,5.373361,5.383291,5.390516,5.39602,5.38872,5.378867,5.376912,5.373374,5.37228,5.372807,5.373054,5.374622,5.379233,5.386406,5.391428,5.398384,5.407579,5.413393,5.418649,5.423801,5.430798,5.439892
Slovenia,SVN,"Population, total",SP.POP.TOTL,1.58472,1.594131,1.603649,1.616971,1.632114,1.64916,1.669905,1.689528,1.704546,1.713874,1.724891,1.738335,1.752233,1.766697,1.776132,1.793581,1.820249,1.842377,1.862548,1.882599,1.901315,1.906531,1.910334,1.922321,1.932154,1.941641,1.965964,1.989776,1.995196,1.996351,1.998161,1.999429,1.996498,1.991746,1.989443,1.989872,1.988628,1.985956,1.981629,1.983045,1.988925,1.99206,1.99453,1.995733,1.997012,2.000474,2.006868,2.018122,2.021316,2.039669,2.048583,2.052843,2.057159,2.059953,2.06198,2.063531,2.065042,2.066748
Sweden,SWE,"Population, total",SP.POP.TOTL,7.484656,7.519998,7.561588,7.604328,7.661354,7.733853,7.807797,7.867931,7.912273,7.968072,8.042801,8.098334,8.1223,8.136312,8.159955,8.192437,8.222286,8.25154,8.275599,8.293678,8.310531,8.320503,8.325263,8.329033,8.336605,8.350386,8.369829,8.397804,8.436489,8.492964,8.558835,8.617375,8.668067,8.718561,8.780745,8.826939,8.840998,8.846062,8.850974,8.857874,8.872109,8.89596,8.924958,8.958229,8.993531,9.029572,9.080505,9.148092,9.219637,9.298515,9.378126,9.449213,9.519374,9.600379,9.69611,9.799186,9.923085,10.067744
Eswatini,SWZ,"Population, total",SP.POP.TOTL,0.349174,0.357453,0.365636,0.373897,0.382469,0.391546,0.401183,0.411352,0.42214,0.433588,0.445729,0.458605,0.47223,0.486561,0.501512,0.517024,0.533214,0.550118,0.567559,0.585344,0.603372,0.621276,0.639237,0.65832,0.679976,0.705085,0.734243,0.766707,0.800456,0.832682,0.861373,0.885623,0.906034,0.924025,0.941774,0.960792,0.981764,1.003995,1.026009,1.045629,1.061468,1.072927,1.08093,1.087392,1.095053,1.105873,1.120514,1.138434,1.158897,1.180675,1.202843,1.225258,1.248158,1.271456,1.295097,1.319011,1.343098,1.367254
Seychelles,SYC,"Population, total",SP.POP.TOTL,0.0417,0.042889,0.044042,0.045176,0.046322,0.0475,0.048699,0.049911,0.051134,0.052365,0.0536,0.054695,0.056029,0.056892,0.057937,0.059292,0.060504,0.061786,0.06215,0.062686,0.063261,0.064035,0.064413,0.064335,0.064717,0.065244,0.065652,0.068499,0.068755,0.069167,0.069507,0.070439,0.070763,0.072253,0.074205,0.075304,0.076417,0.077319,0.078846,0.08041,0.081131,0.081202,0.083723,0.082781,0.082475,0.082858,0.0846,0.085033,0.086956,0.087298,0.08977,0.087441,0.088303,0.089949,0.091359,0.093419,0.094677,0.095843
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,4.573512,4.721896,4.875422,5.034646,5.200336,5.373137,5.553246,5.74071,5.93586,6.139048,6.350541,6.570857,6.800141,7.037851,7.283177,7.535714,7.794662,8.060649,8.336418,8.62569,8.930774,9.252851,9.590227,9.938847,10.293049,10.648632,11.004272,11.360852,11.719071,12.080444,12.446171,12.815219,13.187085,13.564167,13.949697,14.345492,14.755286,15.177456,15.60221,16.016092,16.410848,16.766899,17.087901,17.415266,17.806638,18.294611,18.914977,19.632806,20.325443,20.824893,21.018834,20.863993,20.420701,19.809141,19.20309,18.734987,18.430453,18.269868
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,0.005726,0.005763,0.005763,0.00574,0.00571,0.005672,0.005629,0.00559,0.005559,0.005571,0.005633,0.005756,0.005922,0.006126,0.006346,0.006548,0.006723,0.006886,0.007053,0.007264,0.007519,0.007858,0.008244,0.008669,0.009095,0.009506,0.009875,0.010224,0.010582,0.011017,0.011552,0.012206,0.012968,0.013789,0.014597,0.015332,0.015966,0.016528,0.017115,0.017864,0.018873,0.020185,0.021742,0.02341,0.025028,0.026448,0.027642,0.02864,0.029481,0.030245,0.030994,0.031731,0.032431,0.033108,0.033739,0.034339,0.0349,0.035446
Chad,TCD,"Population, total",SP.POP.TOTL,3.001593,3.060355,3.121216,3.183551,3.246505,3.309573,3.37217,3.434811,3.499352,3.568376,3.643549,3.726091,3.815103,3.907632,3.999512,4.087948,4.17223,4.253989,4.335645,4.420716,4.512042,4.610167,4.715197,4.829094,4.954046,5.091535,5.243006,5.408087,5.584339,5.768086,5.956859,6.150081,6.349089,6.555603,6.772133,7.000722,7.241134,7.493251,7.759258,8.041846,8.342559,8.663012,9.001689,9.353201,9.710043,10.067009,10.421597,10.775708,11.133861,11.502786,11.887202,12.288651,12.705135,13.133589,13.569438,14.009413,14.452543,14.899994
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,308.725388,313.380986,318.070294,322.832322,327.602523,332.185772,336.037201,340.026927,343.930844,347.71054,351.363928,355.01839,358.817766,362.625007,366.468511,370.34537,374.380988,378.335273,382.215827,386.070618,390.068206,394.132391,398.033246,401.92256,406.045884,410.151269,414.186469,418.164696,421.971143,425.588882,428.318228,430.153302,431.844672,433.366951,434.1112,434.648577,434.909531,435.422592,435.662495,435.732195,435.342598,435.134241,434.804671,434.924961,435.247221,435.634937,436.152601,436.814265,437.864853,439.624673,441.513779,443.585809,445.770413,448.167115,450.521747,452.960829,455.379371,457.647735
Togo,TGO,"Population, total",SP.POP.TOTL,1.580513,1.597526,1.612755,1.631764,1.662073,1.70863,1.774029,1.855442,1.94578,2.034907,2.115522,2.185662,2.247582,2.303345,2.356622,2.410446,2.464455,2.518566,2.576469,2.642846,2.720839,2.812039,2.915066,3.026238,3.140237,3.252994,3.36402,3.47408,3.581928,3.686373,3.78694,3.882271,3.973327,4.064926,4.163642,4.274024,4.398238,4.534551,4.679023,4.825704,4.970367,5.11177,5.251472,5.391401,5.534598,5.683268,5.837792,5.997385,6.161796,6.330472,6.502952,6.679282,6.859482,7.042948,7.228915,7.416802,7.606374,7.797694
Thailand,THA,"Population, total",SP.POP.TOTL,27.397175,28.224204,29.081034,29.967041,30.881332,31.822796,32.789096,33.778504,34.790945,35.826804,36.884913,37.964925,39.061994,40.164966,41.259536,42.334954,43.386841,44.41601,45.423436,46.412307,47.385323,48.337503,49.26756,50.186199,51.108082,52.041469,52.996467,53.964406,54.912334,55.795106,56.582821,57.258401,57.837878,58.364891,58.901666,59.49179,60.151472,60.863506,61.597283,62.306651,62.958021,63.543322,64.073164,64.554952,65.002231,65.42547,65.824164,66.195615,66.54576,66.881867,67.208808,67.53013,67.843979,68.143065,68.416772,68.6576,68.863514,69.037513
